gene,ks_pvalue,wil_pvalue,q_ks,q_wil
NFE2L2,0.024731008906241136,0.3194850288813524,0.026643739504427767,0.33826710599492354
NFKB2,0.008953614022288114,0.02587341138511631,0.009990171340262647,0.029801222545001536
NFXL1,0,3.567997128363601e-21,0,1.426398851989305e-20
NFYC.AS1,0,2.9815214165862267e-24,0,1.9472720460707846e-23
NHS,0.09848518131169315,0.17523461920327102,0.10215187799811068,0.19005068493882737
NINJ1,0.0210196377924885,0.0071679857143774955,0.02283852174528153,0.008577529213916156
NIT1,1.2132239657347554e-10,1.1235235940377158e-9,2.2141026928403982e-10,1.8898514794049503e-9
NMT2,0.012228271800369561,0.007714598854908675,0.013491960779739435,0.009219255870175715
NNT.AS1,0.014442968549198132,0.020328434540003788,0.01588637441284409,0.023628160876679762
NOM1,7.415697932722232e-5,0.0044135251717439,9.498699291698088e-5,0.005342372967562372
NOP10,0,1.0725438765962588e-26,0,1.1732182404730855e-25
NOP14.AS1,0.0021389287591034867,0.13543937776368645,0.002502434368426192,0.14788022691528044
NOS1,5.246700549577099e-7,4.831976175375856e-8,7.642865261352915e-7,7.478657570047874e-8
NPFF,5.88418203051333e-15,1.7435216663237675e-18,1.5009294077833e-14,5.251180964620401e-18
NPM1,8.061138045967198e-8,1.5337088966986787e-11,1.2347945993092366e-7,2.790411186544637e-11
NRBP2,0.007780833922233277,0.04710458727586904,0.008714338494561515,0.0534611579330837
NRDE2,2.7302755365443687e-6,7.33026315328294e-7,3.8271079258322395e-6,1.0695465795665697e-6
NSMAF,0,1.8199887659099294e-13,0,3.7558332981682917e-13
NSMCE1,0,6.314350617036863e-28,0,9.622638589894637e-27
NT5C3A,1.0733636202076013e-12,3.849600351637214e-12,2.2810576100478584e-12,7.278724736976832e-12
NUBP1,0.010711311691540826,0.06118387133355202,0.01187703280224956,0.06882703002380015
NUCB1.AS1,0,9.94592230915959e-25,0,6.846941883100984e-24
NUDT1,0.015022093137784354,0.009098822974806537,0.0165030142111334,0.010829907452656913
NUDT22,0,2.0123307371336895e-21,0,8.24824299841234e-21
NUDT6,0,2.1536243938044047e-23,0,1.188827335651162e-22
NUGGC,4.3809400551708677e-13,3.987838835111753e-12,9.572568772511835e-13,7.532115087928238e-12
NUMB,1.7375545446896012e-10,3.6006702976046083e-10,3.138864998157608e-10,6.149420632786414e-10
NUP153,1.7178066238432432e-4,4.723030075827077e-5,2.1478605962920775e-4,6.341236916566024e-5
NUP155,0,1.8335745452130168e-26,0,1.8575360307470505e-25
NUP188,0,2.2782152316230376e-23,0,1.2498639255335005e-22
NUP205,4.78449319607499e-7,4.2286831938076054e-6,6.99815534749935e-7,5.9508619846558485e-6
NUP210,3.8202774277351637e-13,2.6804017666883123e-12,8.461558575964965e-13,5.1388777957045815e-12
NUP210L,3.3196778659316806e-12,6.12510120232324e-13,6.8269730506991765e-12,1.2188677950605287e-12
NUP35,5.349455323155894e-10,2.0870812998347734e-9,9.369429117079528e-10,3.4778186519676644e-9
NUP50.AS1,1.2567724638756772e-13,2.7209660069978174e-16,2.861845853244358e-13,6.76636316663474e-16
NUP62CL,1.309207742217211e-9,7.9008479588308e-10,2.2423798312903816e-9,1.3340162794124353e-9
NUP98,4.091171845743702e-13,9.404339953071475e-15,8.994524538792873e-13,2.093375547606297e-14
NUPL1,4.440892098500626e-16,1.2511055185035202e-15,1.2608456387940472e-15,2.9585161001217194e-15
NXF2,0.0015573088428481041,0.026499909954214813,0.0018413008400518366,0.030483444805396782
OAZ2,3.185595100596572e-4,0.022832680207075982,3.909095708440253e-4,0.02645267628928946
OCIAD2,0.0018889363239119605,0.08679872407817321,0.00221869134751978,0.09636495954631559
ODF2L,4.610284443096191e-8,1.439931324170136e-7,7.141735153814516e-8,2.1611090496593876e-7
OGDHL,2.7233881816357552e-11,2.8224232586210644e-12,5.238188918939106e-11,5.393762776121499e-12
OPA1.AS1,0.023615471753719364,0.0773527351604953,0.025488127201502196,0.08630783904328106
OSBP,0,9.563335464566341e-22,0,4.119991096256732e-21
OSBP2,1.587796560897914e-11,1.6523008630906143e-13,3.090656406201944e-11,3.417694244652628e-13
OSBPL3,8.084977132227777e-12,5.965056754507736e-13,1.6017238029735697e-11,1.1896751894057376e-12
OSCAR,0,1.6215470678157106e-20,0,6.010849110011251e-20
OTUB2,3.608890963846534e-12,2.4754762277194624e-13,7.387660836439001e-12,5.050084798654235e-13
OTUD5,6.41819930535803e-13,7.238156335694394e-14,1.3770937859751347e-12,1.5327354805870668e-13
OTUD6A,4.4988666281220446e-5,2.3317760681309804e-6,5.8465591821731816e-5,3.3180819868136773e-6
OXCT1,0.001880531049057943,0.0038477608576854565,0.002211732757566169,0.0046702230151485155
OXT,0,3.0924670983171366e-24,0,2.012360889160385e-23
P4HTM,0.04848343563906066,0.5207792167738134,0.0513337088743736,0.5389143026742365
PABPC1L,0,7.900287241133692e-34,0,1.1738510125784478e-31
PABPC4L,0.08127946759489901,0.7573767125135805,0.08504770582259678,0.7703380937887702
PAFAH1B1,2.518256598027513e-6,4.362118523329752e-8,3.535473633293744e-6,6.757304367590744e-8
PAFAH1B2,0,4.470831751621216e-25,0,3.2429191503795936e-24
PAIP2B,0,1.8303640480242357e-28,0,3.2412115521542906e-27
PAK3,1.4570015978154771e-6,6.707435352212974e-6,2.0766057944884058e-6,9.306892788323527e-6
PAN3.AS1,7.842755445075511e-9,1.1011627712475863e-7,1.2735549142595298e-8,1.6723792343564277e-7
PAPD5,0.02299240618874243,0.06476902360532785,0.02487588606464063,0.07263092395490539
PAPOLB,0,9.61836397556072e-24,0,5.60442580667476e-23
PARL,0,2.800557605663847e-32,0,1.9621145499807187e-30
PARP1,8.848477506262498e-14,6.4222478971921055e-18,2.038350826055043e-13,1.8619297562103292e-17
PARP8,1.308649502096415e-7,2.1498562723893897e-6,1.9790687550788024e-7,3.0616563367973497e-6
PASD1,8.881784197001252e-15,1.5117330335095163e-14,2.2086779948749278e-14,3.311326779788044e-14
PATL2,2.1194164978588503e-8,6.476675727012561e-7,3.3382682117335073e-8,9.488835514596053e-7
PBX1,0,4.36741028078939e-32,0,2.685204320912925e-30
PBX3,6.304090843789467e-7,4.4721069203583776e-6,9.153252422212232e-7,6.273616553106992e-6
PCBP1.AS1,1.7764581173740357e-4,0.006151983094830029,2.2180846101385894e-4,0.007381551721454873
PCBP2.OT1,0.002532934302099221,0.01119523047587435,0.0029345171284229444,0.01321052014459561
PCGEM1,0,1.176604845200732e-25,0,9.895690749966532e-25
PCGF6,0,2.664217764081978e-23,0,1.4482622784628558e-22
PCK1,3.477651500105594e-11,1.2733670363415992e-10,6.596438962434334e-11,2.2172006111299524e-10
PCNA,0,2.8688803618673016e-30,0,8.38559620526131e-29
PCNT,2.6645352591003757e-15,8.722968227862292e-19,7.080277745120671e-15,2.7143197818985104e-18
PDC,1.1102230246251565e-16,6.06989363783188e-21,3.355131615096024e-16,2.363017545033677e-20
PDCD1LG2,1.470799371183773e-9,9.704360378454054e-9,2.5071082971516895e-9,1.554615862963484e-8
PDCD2L,1.3918866059725588e-12,1.628298774682236e-16,2.9369630987562986e-12,4.18336702486805e-16
PDCD4.AS1,0,3.4123149601276116e-29,0,7.157832439891214e-28
PDCD6IP,4.863234259744331e-10,9.283750189721002e-11,8.551426711167793e-10,1.6308302057411376e-10
PDCD6IPP2,9.108210852204479e-10,1.5204875497167088e-13,1.5751639136256631e-9,3.15235965249406e-13
PDHA2,4.080735749312225e-12,8.209933169365883e-13,8.277533380004207e-12,1.6139262228202171e-12
PDHX,2.2036234186395554e-4,0.27049638394397135,2.7323091484244275e-4,0.288109350401494
PDIA3P1,0.018578854304921788,0.21674551280522075,0.020248225688066463,0.23308639887316565
PDIK1L,2.1116982352742397e-5,1.911947832199484e-4,2.7993739431181928e-5,2.475673917800784e-4
PDPN,2.220446049250313e-16,6.788719866548167e-18,6.522331640549108e-16,1.9617970051953616e-17
PDS5B,3.419351934930148e-8,2.943764077594708e-12,5.347986403491627e-8,5.607618964050602e-12
PEG10,0.04132666447234279,0.2251343761127002,0.043965061309182436,0.24181601964394242
PEX2,1.6696148617845186e-4,1.5975671956179702e-4,2.0890689814468747e-4,2.079169569187475e-4
PEX26,0,6.607882400301021e-25,0,4.712741727894688e-24
PEX3,1.9799165640321803e-9,4.4348260216281255e-14,3.34932754617588e-9,9.503960092022774e-14
PFDN6,7.436847190844809e-6,0.0026592006162711552,1.014529345162685e-5,0.0032653957980795247
PFKM,8.493513692364729e-8,1.9071243983342927e-6,1.2965697699902663e-7,2.7246817325561247e-6
PFN1P2,1.779687508474126e-13,3.1063643541002184e-17,4.0065439742542506e-13,8.366537225620378e-17
PGK2,0,6.462078745357088e-26,0,5.760943201485844e-25
PHF13,3.552713678800501e-15,8.18085814218289e-16,9.301745211896173e-15,1.95006284325028e-15
PHF20,7.158701642584475e-8,1.4696133053983212e-6,1.102242230460114e-7,2.1148672506256713e-6
PHF21A,8.096855408368242e-10,2.9011958958124483e-13,1.4098333196406812e-9,5.884905895601359e-13
PHF21B,4.1167069753100805e-12,1.3597937673043008e-14,8.34100970111122e-12,2.993225045806874e-14
PHGDH,1.1311270586844557e-8,2.9399186607462407e-7,1.8120391245591957e-8,4.3537167542446404e-7
PHKA2.AS1,0,2.2287957026242397e-27,0,2.879668650564507e-26
PHKG1,0,3.7513933716253448e-25,0,2.775408457098751e-24
PI4KAP1,2.220446049250313e-16,1.9132442097383993e-16,6.522331640549108e-16,4.880278148731853e-16
PIANP,0,1.6156423985842807e-27,0,2.165932629079528e-26
PIGT,3.640754364653276e-12,4.670772609960524e-16,7.444340633230266e-12,1.1408202141862484e-15
PIGU,0.001468254568025129,0.010599540337554792,0.0017371585234165926,0.012540796563941735
PIK3CG,1.6072244124476498e-7,4.153024378444988e-9,2.4182963100372655e-7,6.8121825821227356e-9
PIK3R6,7.361776643843854e-8,4.318561740646979e-9,1.1315558410322061e-7,7.077201823137466e-9
PILRA,0,8.559266760379175e-19,0,2.6680371737335785e-18
PIP4K2C,0,4.8368878115359817e-20,0,1.724834193593731e-19
PIP5K1B,0,9.13026295347276e-28,0,1.334365479183765e-26
PITPNA,1.5822226878681178e-6,1.2048884999624825e-4,2.2478908784612385e-6,1.580806619156075e-4
PITPNA.AS1,1.802291649255494e-10,2.772665252007118e-9,3.252516205083549e-10,4.598755483096458e-9
PITPNC1,1.4432899320127035e-15,4.069410861212926e-17,3.91092089480038e-15,1.0878200248189875e-16
PITRM1.AS1,0.31401645800082556,0.5726655153139275,0.3161441810364043,0.5898686388242246
PKMYT1,0,8.36753458983797e-20,0,2.896954208481767e-19
PKN2,4.877757531218663e-9,2.604657816142586e-7,8.075247612036096e-9,3.8668650176371613e-7
PLEKHA3,4.339971843558832e-5,1.8078197901220497e-4,5.644179283052806e-5,2.345955375391277e-4
PLEKHD1,0,4.351271755101508e-22,0,1.9741266003424907e-21
PLEKHM3,7.838174553853605e-14,1.4700925649727012e-14,1.8126414046071308e-13,3.232028413497319e-14
PLS1,0,2.7829243927932415e-20,0,1.0126437127245611e-19
PMS1,0,3.15356128435436e-20,0,1.1405273367147717e-19
PNKD,0,3.3987938512005174e-23,0,1.8198346656728297e-22
POC1A,0.11645058821091125,0.5325911241863008,0.1198795604965689,0.5508178505940687
POGLUT1,0,1.2348537836251016e-26,0,1.3105620810735452e-25
POLA1,0,1.3607161589439085e-23,0,7.751300036412105e-23
POLDIP3,0,1.7523530389020024e-17,0,4.8366028922016566e-17
POLE,5.551115123125783e-16,1.6396808808164062e-17,1.5611416821030393e-15,4.546735630630875e-17
POLE4,0.023447872725269048,0.6816642120532908,0.0253379133752454,0.6965084756968581
POLG2,0,1.2334776001630908e-24,0,8.426400617206096e-24
POLR1E,2.711736390992314e-10,3.2763704764875493e-13,4.825375234669957e-10,6.630838319611011e-13
POLR2B,6.637044089741195e-5,0.012640731263369103,8.531975206927578e-5,0.014886673608049612
POLR2C,0,1.5409715363089323e-25,0,1.2661531102483069e-24
POLR2D,9.390255769470279e-5,0.05048257633697444,1.1908126626575754e-4,0.05711321929493999
POLR2F,8.447798016675279e-11,4.695811643730235e-12,1.5544297072994864e-10,8.831890464948321e-12
POLR2H,5.565437000143447e-12,2.3699537648708822e-11,1.1199970847918473e-11,4.259705204399983e-11
POLR3D,1.893152301590817e-12,2.6385836590256023e-15,3.966498888056906e-12,6.062621989745681e-15
PPDPF,1.569970261339204e-5,0.004033829448981353,2.0952522275208092e-5,0.0048894071431228765
PPIA,0,1.0882426941788214e-31,0,5.879808253699511e-30
PPIH,0,3.739335367358027e-25,0,2.775408457098751e-24
PPM1B,8.881784197001252e-16,9.260018090216289e-20,2.4590405626169618e-15,3.181235501898968e-19
PPM1D,1.4643924531432262e-5,1.1239699372397917e-6,1.9572801678818383e-5,1.6292995106492265e-6
PPM1H,1.0116900208290147e-4,0.023054445400837453,1.2802294585792287e-4,0.026674935853142883
PPM1N,3.3306690738754696e-15,3.416001881368733e-16,8.771909835627715e-15,8.447616303024202e-16
PPP1CB,5.162529524040949e-4,8.335660898282735e-4,6.249008921496952e-4,0.0010503521824479234
PPP1CC,3.774758283725532e-15,1.6549626875643683e-19,9.839757339009685e-15,5.557059269166232e-19
PPP1R10,1.1102230246251565e-16,3.0328873726860796e-18,3.355131615096024e-16,9.042873219898462e-18
PPP1R12A,1.2787374330525125e-6,1.4599038145787137e-7,1.8254514356546276e-6,2.189241801004076e-7
PPP1R12B,0.01682436636360929,0.189453799710907,0.018414883502956024,0.20472492417245283
PPP1R1A,3.77856245181718e-8,4.200327593182867e-8,5.868620950862397e-8,6.52936713046648e-8
PPP1R26,2.493485729004874e-8,1.0697215486392312e-7,3.917079343449948e-8,1.6260132320748074e-7
PPP1R8,7.13007430874768e-11,3.851346280918971e-9,1.3174012945592863e-10,6.328986561178365e-9
PPP1R9A,0,8.622649669337995e-32,0,4.804432612634264e-30
PPP2CA,2.220446049250313e-16,1.7921035409884152e-20,6.522331640549108e-16,6.601902094178398e-20
PPP2CB,2.514322083868592e-12,2.631478060298573e-15,5.224984004123193e-12,6.054097266467556e-15
PPP2R1B,0,4.3464454266891595e-21,0,1.7259938075248935e-20
PPP2R3A,4.846089180027269e-4,3.8177625151936107e-4,5.88194486588742e-4,4.879620476408752e-4
PPP2R5A,0,1.9475310361150585e-18,0,5.844219092109773e-18
PPP2R5B,2.4027307316842883e-4,0.011787731203016408,2.9750478434674205e-4,0.013900479322075566
PPP2R5D,6.995515278163111e-13,4.710563549155214e-16,1.4973593926728483e-12,1.148965090033344e-15
PPP2R5E,8.019566011263635e-9,7.447739800860428e-9,1.2998987452802782e-8,1.2028369624034549e-8
PPP3CC,0,6.522745226029269e-26,0,5.786096884582182e-25
PPP6R1,0.0018064307868509433,1.1529532712118656e-4,0.002131612238884998,1.5148973342452149e-4
PPP6R2,0.03098470245428986,0.6553425340254586,0.03320055557451852,0.6719239437420315
PPP6R3,1.8133009427323543e-8,1.6815594444786001e-10,2.878998736323943e-8,2.910893679131402e-10
PPRC1,0,3.0266353682649072e-30,0,8.704017518736015e-29
PRCD,5.551115123125783e-16,1.241055977199826e-13,1.5611416821030393e-15,2.600238316506804e-13
PRDM4,0,8.258279540874368e-30,0,2.045071169635972e-28
PRDM5,0.0024728087082055428,6.445045610138888e-4,0.0028685868098442943,8.184840685810283e-4
PREPL,0,2.798386526005782e-25,0,2.120410576467826e-24
PREX2,1.1102230246251565e-16,3.982323396485744e-17,3.355131615096024e-16,1.0661385309210332e-16
PRKAA2,0,3.412433424800839e-18,0,1.012374175777021e-17
PRKAG2.AS1,0,1.4499847317260823e-31,0,7.386636504764585e-30
PRKCD,0.002392946193066292,0.00205875784509378,0.002785001998849346,0.002538565171370823
PRKCZ,0,5.420159437239386e-27,0,6.357989655656464e-26
PRKX,1.1248424414134206e-9,4.9649975640691816e-12,1.9377720512465015e-9,9.29893976547831e-12
PRMT6,7.763393446602596e-5,0.0035484561323949116,9.922674204510702e-5,0.004321651150314295
PRNT,6.161737786669619e-13,2.4546532262224183e-18,1.323660057064088e-12,7.331066503106486e-18
PROSER2,3.3306690738754696e-16,1.1396269290336616e-18,9.609357538381816e-16,3.491331296335084e-18
PRPF3,0,5.531055098665462e-28,0,8.664953957832192e-27
PRPF38B,0,8.190718093616897e-25,0,5.749626126346035e-24
PRPF39,2.074730684142878e-6,2.811264920054568e-5,2.9335803408618175e-6,3.805987359496807e-5
PRPF40B,0,7.695404193563594e-20,0,2.6694369021641807e-19
PRPF8,0.004259168150248627,0.027281549004689473,0.00486801077685468,0.03136234808211562
PRPH,0.004515891664667038,6.769645751287521e-4,0.0051482319936709256,8.584835259278557e-4
PRR11,0,4.6639842886014816e-24,0,2.9017464573833975e-23
PRR14,2.5404939748763233e-4,7.838867058187734e-4,3.1390857638284716e-4,9.898512722909866e-4
PRR15,0.0017234108408836768,7.151086499110557e-5,0.0020349943902619842,9.501033701873415e-5
PRRC2B,8.317928101853056e-8,1.0406549801832361e-8,1.2730356914681544e-7,1.6611350310355507e-8
PRRC2C,7.901266196874701e-9,8.85435810351878e-9,1.2818887742518282e-8,1.4210009449661551e-8
PRRG1,0,1.0973998501861037e-21,0,4.692239647198616e-21
PSMA2,0,3.038844566201233e-22,0,1.3964587272002057e-21
PSMA3,0,3.591565424461529e-20,0,1.293689121578769e-19
PSMA6,1.183287245964948e-9,1.0871044749879805e-9,2.0325637375293856e-9,1.8303184881053534e-9
PSMA8,0,5.844400394704374e-26,0,5.316615257019336e-25
PSMB10,0.044377104936732414,0.5061343522703353,0.047125895236565754,0.524063617943094
PSMB3,2.220446049250313e-16,7.242947423297364e-17,6.522331640549108e-16,1.9019403911250663e-16
PSMB5,0,2.409031446377595e-25,0,1.8434777119704944e-24
PSMB8,1.432187701766452e-14,7.469215347124384e-14,3.5076794948483297e-14,1.5797877774522865e-13
PSMB9,0.024167533343644965,0.16463349367337834,0.02606818629868056,0.17877071816055637
PSMC3,0,2.4708305940922215e-25,0,1.882688439857449e-24
PSMC3IP,3.090960820628652e-11,1.2767423302024065e-13,5.913286634314256e-11,2.6687357265543854e-13
PSMC5,0.0010873195439953243,0.07156022735339831,0.0012950505991607636,0.080045097472465
PSMC6,6.6521232966465504e-12,9.407990261686008e-11,1.3311712500472277e-11,1.6494047823585202e-10
PSMD10,4.887201754399939e-13,1.3500343261602133e-14,1.0600828136368724e-12,2.9754155791639806e-14
PSMD12,2.864375403532904e-14,5.992052273600326e-16,6.836922817267962e-14,1.455562561829616e-15
PSMD14,7.596922635411119e-8,6.270784445786761e-8,1.1666936312608118e-7,9.655275187251983e-8
PSMD3,0,1.454896344190801e-20,0,5.426945986803762e-20
PSMD4,0.008225547633486374,0.03716211696661808,0.009200847823404143,0.042447184209788616
PSMD5,4.440892098500626e-15,2.0111438559434886e-15,1.1508881702945664e-14,4.663029252467153e-15
PSMD6.AS2,2.795541576006144e-12,5.914257572100514e-13,5.769040081040457e-12,1.1808646417755e-12
PSMD8,0.01820874368808867,0.3381752005111435,0.019869149324273007,0.3563631102313055
PSMD9,0,5.022951544427182e-31,0,1.9055154475986525e-29
PSME2,0.0012805189981798248,0.010348717412439088,0.001519072104959964,0.012252166763863809
PSME4,0.24261879704875378,0.48910773167449445,0.2453711373442617,0.5079086112845799
PSMG1,0,7.42332775529944e-20,0,2.580076683761969e-19
PSPH,3.7816616265740066e-4,0.014337679251003616,4.618289506973599e-4,0.01681847506877595
PTBP2,0.0031247541089163278,0.2319157827278383,0.0035967957238204084,0.2483518562184599
PTCD1,0.07637209752994834,0.22691136346655968,0.07995974744327532,0.24357794163809504
PTDSS2,2.594184866921978e-10,7.419280495119389e-13,4.6254316177218866e-10,1.466582829578478e-12
PTENP1,0,3.5233429591797705e-21,0,1.411712471060119e-20
PTGES3L,0,2.017457046158879e-19,0,6.673702993137812e-19
PTK6,5.551115123125783e-16,1.0603598384412626e-18,1.5611416821030393e-15,3.2653222658735256e-18
PTMS,0.036813031048598344,0.10903435406201127,0.03925695834907348,0.12007921759886726
PTP4A3,0.174919022858954,0.8760215048988244,0.17831939265724125,0.8829544054463561
PTPN11,0,1.691888557192638e-22,0,8.065875126937095e-22
PTPN12,0,6.273419003346621e-27,0,7.216455537398081e-26
PTPN2,0.011590751732159732,0.2669140916241027,0.012828249744531846,0.2846338668455593
PTPN20B,0,2.0424815218518882e-26,0,2.045923906439279e-25
PTPN7,0,2.957049275402394e-24,0,1.938389286045025e-23
PTPRB,1.3683867983171893e-7,2.6638179539293824e-10,2.067655645253855e-7,4.5713064599192385e-10
PTPRCAP,5.277841477069334e-5,2.2271535718637204e-4,6.804332142888374e-5,2.871305002626908e-4
PUM1,0.015419672078425428,0.611213253582513,0.01692935672157176,0.6281228997911359
PUM2,0,4.099792695308391e-24,0,2.5921738921045608e-23
PURA,0.1283600004602865,0.4326163523113664,0.1319111705018391,0.45135188203221943
PWP2,0.03029686954384947,0.0596976847061567,0.03250259831328737,0.06719758322669028
PWWP2B,5.353818370019692e-4,0.00862518226404648,6.467383572998042e-4,0.010279879663632937
PXN.AS1,5.238261397454425e-4,0.0021319972680396886,6.332081404516094e-4,0.002627056758061344
QDPR,0,4.832518658490687e-22,0,2.1703729894430464e-21
QRICH2,1.846754971168707e-10,4.2243500180061616e-14,3.322668126734414e-10,9.074718171210826e-14
R3HDM4,5.229150445984487e-14,6.507694769625896e-14,1.2171769249595745e-13,1.3846324312939106e-13
RAB11B,2.067745974443369e-11,2.0173258823912593e-13,4.011742189806885e-11,4.143884848276054e-13
RAB15,0.21924673372290282,0.6801581175292428,0.22211188990223624,0.6953680754327065
RAB20,0.19435765760678148,0.23010593400074533,0.19734607261554177,0.2465618271173852
RAB23,3.153911967362921e-4,9.524104897459617e-5,3.878224164005579e-4,1.254171272686152e-4
RAB36,5.060188634775642e-7,3.8331145555573585e-5,7.383237590675098e-7,5.154180431793945e-5
RAB3IL1,0,1.7363127939790272e-25,0,1.3774910093697395e-24
RAB5B,0,4.592256964113731e-21,0,1.8115031342953056e-20
RAB5C,0,3.2030870076965923e-25,0,2.3996235860180772e-24
RAB6A,0,9.187304374869348e-26,0,7.951924126403907e-25
RAB6B,6.661338147750939e-16,2.2316446246608225e-21,1.8645472397864873e-15,9.126198086629006e-21
RAB8A,1.1102230246251565e-16,1.1550300060869803e-17,3.355131615096024e-16,3.248294165383416e-17
RAB8B,0,1.3176791182966725e-21,0,5.5673503979217225e-21
RAB9A,3.3297492540995677e-9,1.0340308557540069e-8,5.564145192183251e-9,1.6520403367467693e-08
RABEP2,3.1147258025909785e-4,7.865187772617153e-5,3.8326819227189196e-4,1.0395574350316073e-4
RABGAP1L,0,1.1367314047225723e-19,0,3.8753194925819242e-19
RABGGTA,7.771561172376096e-16,7.089191865096138e-16,2.17189554394147e-15,1.7081120399278937e-15
RAC1,1.2365839342831642e-5,2.111034136091777e-5,1.6577662818247232e-5,2.8688825187893582e-5
RAC3,1.1102230246251565e-16,6.03268591625277e-20,3.355131615096024e-16,2.1132178759683084e-19
RAD21.AS1,0,3.177361791331282e-32,0,2.023298597837027e-30
RAD23B,0.0062123579871319334,0.06424650624748418,0.007023864483865719,0.0720903213588825
RAD50,0,1.5790373524896072e-18,0,4.780006111186705e-18
RAG1,3.8596204010588053e-10,2.9793776319014757e-9,6.806828066357913e-10,4.924187596982691e-9
RALGAPA1,1.1023407076038438e-8,2.1459118399710995e-7,1.7675121237928537e-8,3.1964584884448376e-7
RALGDS,0,1.830686042628385e-30,0,5.828773596440019e-29
RALYL,0,1.7382808587111127e-25,0,1.3774910093697395e-24
RANBP1,8.493513692364729e-8,4.197366109050052e-6,1.2965697699902663e-7,5.911456376331945e-6
RANBP17,0,4.8532885620533804e-23,0,2.472875275435442e-22
RANBP3L,2.8310687127941492e-14,1.4515151321483712e-15,6.766481923474488e-14,3.4188262623785283e-15
RANGAP1,0,1.0013545983154609e-20,0,3.782659425416243e-20
RAP1B,0,6.294851393409569e-26,0,5.640060318818725e-25
RAP2A,4.333013506885308e-7,7.231271275293097e-5,6.374391982488865e-7,9.600414507704834e-5
RAP2C.AS1,0,1.1529015555066896e-25,0,9.742291343452262e-25
RAPGEF2,2.84584523795095e-4,0.007801005167051095,3.5115169960322107e-4,0.009316270738681917
RASSF4,3.922862035210528e-12,3.2246332447320988e-15,7.99367201003471e-12,7.371180865842733e-15
RASSF6,0,3.574397696803825e-18,0,1.055212295605376e-17
RBAK,7.198665213736799e-5,1.4383423989463022e-4,9.22733290876543e-5,1.8801792502355256e-4
RBBP5,0,5.917604931626533e-23,0,2.947231729913438e-22
RBBP7,3.5563257672066584e-8,5.354420008586813e-8,5.557343420621798e-8,8.272903704774946e-8
RBBP8,3.751732469137181e-8,5.451444083366879e-7,5.8371195396785285e-8,8.013128442409848e-7
RBM12B,2.138423464970174e-7,4.904811423712524e-6,3.1933074020450755e-7,6.86442603491321e-6
RBM17,5.6056797905224e-4,4.987619116477039e-4,6.753329098987458e-4,6.352089203341828e-4
RBM18,0,2.3241776959065674e-23,0,1.2711683533133158e-22
RBM23,2.7004620761772458e-11,9.572199995402526e-12,5.205323115485437e-11,1.7595085146188352e-11
RBM24,0.007551700091671276,0.018666939466849566,0.008473682355852667,0.021739486002216053
RBM26,0.018578854304922454,0.40729852245295745,0.020248225688066463,0.4259315340373156
RBM33,0,4.632182502653617e-26,0,4.369937249857883e-25
RBM34,0,1.0438177638546832e-22,0,5.071190934476568e-22
RBM38,0,1.8693692673300123e-27,0,2.432909053758695e-26
RBM4,7.0995431755704885e-12,3.2990405171942526e-13,1.4143559197812494e-11,6.669148800631918e-13
RBM5.AS1,1.2697262116712071e-4,0.0011731079242720888,1.5954346972584654e-4,0.0014647418970428112
RBMS1,0,2.29756073211845e-22,0,1.072395493551622e-21
RBMS2,0,1.0821704892112248e-27,0,1.543607985810891e-26
RBMX2,2.0324879568267562e-7,7.915199538520163e-8,3.0376580276798883e-7,1.2103602724855445e-7
RCCD1,0,6.888376110102368e-21,0,2.6699944791983745e-20
RCSD1,1.9377794046038233e-5,5.291745309632754e-5,2.578403491349714e-5,7.083469885191592e-5
RCVRN,9.545774055097489e-6,2.0496772419531648e-5,1.2933218191670838e-5,2.7897515438186965e-5
REEP6,0,5.2135430524499514e-34,0,1.161968407814783e-31
RELB,2.353672812205332e-14,3.3296707255771036e-20,5.6481811899893764e-14,1.2017819643125456e-19
RERE,3.6074448428458084e-8,1.642960229302673e-8,5.6273614652616586e-8,2.6062260576927636e-8
REV3L,1.6653345369377348e-15,1.038816343664215e-16,4.4989264838787594e-15,2.6960837565550146e-16
RFC2,4.001777184070576e-7,2.3914193867264125e-7,5.891964260278974e-7,3.5532506387776614e-7
RFX6,0,4.559280740883942e-24,0,2.85235002140213e-23
RHOB,0,1.713413438417224e-25,0,1.3699624039004083e-24
RIC8B,0.0058205661718139234,0.1356993688614067,0.006601825371720245,0.14807342391670023
RING1,4.060581071718694e-5,3.281679140461495e-5,5.288543499543047e-5,4.426046828625451e-5
RIPK1,4.045097590221758e-12,1.5782971809811542e-13,8.214588842101816e-12,3.268413326003947e-13
RIPK2,5.60218538225854e-13,2.0514709469662468e-16,1.2092852949838957e-12,5.195699855739798e-16
RNF103,0.3027613209169491,0.86300870812764785,0.3049849916355481,0.8713162664731575
RNF112,0,2.6258793483010845e-20,0,9.574525312926041e-20
RNF115,5.773159728050814e-15,1.652402801138607e-17,1.4747197414204302e-14,4.5748978174381e-17
RNF125,0,3.587444135949293e-30,0,1.0153036340313634e-28
RNF168,0.009854218229627176,0.04344261265859561,0.01096758495844273,0.049336419344124825
RNF17,1.2465860307409038e-4,3.472373111624136e-5,1.568569437410749e-4,4.676164092164528e-5
RNF207,3.241851231905457e-14,1.6354540064059845e-15,7.706960995316575e-14,3.821775220736396e-15
